StockCode,num_price_level,price_mean,price_min,price_max,price_std,price_mode,quantity_monthly,quantity_quarterly,quantity_yearly
84997a,3,8.262592592592592,7.62,8.47,0.19224189045170195,8.29,9.88888888888889,25.428571428571427,89.0
84997b,4,8.549431818181818,7.62,13.13,1.0112793285513542,8.29,30.235294117647058,73.42857142857143,257.0
84997c,3,8.569240506329113,8.29,13.13,1.062341115905494,8.29,22.0625,58.833333333333336,176.5
84997d,4,8.420833333333333,7.62,13.13,0.7462245670156348,8.29,23.1875,53.0,185.5
85006,4,2.5682608695652176,0.31,5.91,1.0480358440601079,2.95,120.6923076923077,224.14285714285714,523.0
85007,3,4.200869565217391,1.65,9.32,1.6810357008903722,4.65,35.0,70.0,70.0
85008,5,5.2193137254901965,1.5,10.39,1.748777371949165,4.95,16.6875,38.142857142857146,89.0
85014A,6,6.3225726744186055,3.0,13.0,1.6815667931182576,5.95,184.6,512.7777777777778,1538.3333333333333
85014B,6,6.657412280701755,3.0,13.0,2.1587262203906357,5.95,245.48,681.8888888888889,2045.6666666666667
85014C,5,6.47958904109589,3.0,13.0,2.1824498456475747,5.95,50.714285714285715,118.33333333333333,177.5
85014D,4,6.064444444444446,3.0,13.0,1.4063907995818816,5.95,479.5,959.0,959.0
85014a,2,12.617857142857144,12.46,12.72,0.1293103399622938,12.72,2.75,4.714285714285714,16.5
85014b,3,12.586857142857143,12.46,13.0,0.14776315366095838,12.46,2.6,4.875,13.0
85015,5,1.8354724409448817,0.65,2.57,0.9031619758235315,0.65,116.32,323.1111111111111,969.3333333333334
85016,5,2.362248520710059,0.65,2.57,0.5367757887550745,2.51,92.88888888888889,238.85714285714286,557.3333333333334
85017A,4,0.8269142857142857,0.42,0.85,0.0477140497324627,0.85,82.64285714285714,165.28571428571428,385.6666666666667
85017B,5,0.7520062695924764,0.42,1.25,0.16883168637832321,0.85,92.45833333333333,246.55555555555554,739.6666666666666
85017C,4,0.8038524590163934,0.42,0.85,0.11009722766426866,0.85,47.0,114.14285714285714,266.3333333333333
85018A,1,4.25,4.25,4.25,0.0,4.25,2.5,3.75,7.5
85018B,1,4.25,4.25,4.25,0.0,4.25,2.5,3.75,7.5
85018C,2,4.035,3.39,4.25,0.4299999999999998,4.25,12.0,12.0,18.0
85018D,6,2.183048780487805,0.85,5.17,0.8631033427737007,2.55,76.6,127.66666666666667,255.33333333333334
85019A,4,2.6557999999999997,1.25,8.47,2.0049114082926556,1.25,31.15,77.875,311.5
85019B,4,2.2822916666666666,1.25,8.29,1.7210947030742831,1.25,40.8235294117647,86.75,347.0
85019C,3,3.3403703703703704,1.25,8.47,2.0780565652356744,4.25,27.642857142857142,55.285714285714285,129.0
85020,4,2.571896551724138,2.1,4.3,0.8859893011443686,2.1,11.428571428571429,26.666666666666668,80.0
85023A,1,2.55,2.55,2.55,0.0,2.55,4.2,7.0,10.5
85023B,2,2.517073170731707,2.1,2.55,0.11864324469684358,2.55,12.166666666666666,24.333333333333332,73.0
85023C,1,2.55,2.55,2.55,0.0,2.55,3.142857142857143,7.333333333333333,11.0
85024A,1,1.65,1.65,1.65,0.0,1.65,1.0,1.0,1.0
85024B,2,1.6404761904761902,1.45,1.65,0.04364357804719848,1.65,14.533333333333333,27.25,109.0
85024C,1,1.65,1.65,1.65,0.0,1.65,6.125,12.25,32.666666666666664
85025B,5,2.1293069306930694,1.45,3.43,0.7639532150933624,1.65,23.583333333333332,62.888888888888886,188.66666666666666
85025C,5,2.046484375,1.45,3.43,0.723608183275689,1.65,34.19047619047619,89.75,239.33333333333334
85026B,4,1.0936666666666668,0.85,1.7,0.3787955806949482,0.85,16.11111111111111,36.25,96.66666666666667
85027L,2,4.461627906976744,1.95,7.95,2.9950124653787484,1.95,13.0,26.0,78.0
85028L,4,5.776206896551724,1.25,16.13,4.151457931337498,7.95,27.22222222222222,40.833333333333336,81.66666666666667
85028S,5,3.3144444444444447,1.25,10.17,2.0722443932598362,4.95,35.63636363636363,56.0,130.66666666666666
85030,2,5.1375,1.95,7.95,3.042044092064498,7.95,15.333333333333334,26.285714285714285,61.333333333333336
85031A,4,3.543627450980392,1.25,4.95,1.08236520365839,3.36,31.8,68.14285714285714,159.0
85031B,4,3.3798823529411766,1.25,4.95,1.017317310284221,3.36,38.15384615384615,99.2,248.0
85031C,4,3.508317757009346,1.25,4.95,0.9260796717644214,3.36,37.0,96.2,240.5
85032A,6,1.273726708074534,0.65,4.3,0.8896676485321477,0.65,65.5,160.11111111111111,480.3333333333333
85032B,5,1.265657894736842,0.65,4.21,0.8923290984481346,0.65,44.63636363636363,122.75,491.0
85032C,5,1.3618404907975459,0.65,4.21,0.8871964716668058,0.65,38.0,97.11111111111111,291.3333333333333
85032D,5,1.393111111111111,0.65,2.1,0.6253649282877464,0.65,75.73333333333333,162.28571428571428,378.6666666666667
85033G,3,2.6228571428571428,0.65,4.3,1.554894684212277,4.3,77.66666666666667,77.66666666666667,116.5
85033S,3,1.5490196078431373,0.65,4.3,1.3826239617509322,0.65,64.25,85.66666666666667,128.5
85034A,6,3.8879591836734693,1.25,8.65,2.420723015161139,4.25,36.30434782608695,92.77777777777777,278.3333333333333
85034B,8,3.2954545454545454,1.25,8.65,2.473997345175102,1.25,62.26315789473684,131.44444444444446,394.3333333333333
85034C,8,2.904095238095238,1.25,8.65,2.337919246331994,1.25,58.68181818181818,143.44444444444446,430.3333333333333
85034a,1,8.29,8.29,8.29,0.0,8.29,1.0,1.5,3.0
85034b,1,8.29,8.29,8.29,0.0,8.29,1.0,1.0,1.0
85035A,6,4.317407407407408,1.25,8.65,1.76825197616783,4.25,27.818181818181817,68.0,204.0
85035B,7,3.890381679389313,1.25,8.47,1.7661176041424236,4.25,44.81818181818182,109.55555555555556,328.6666666666667
85035C,7,3.208921568627451,1.25,8.47,1.9059835297014232,4.25,61.5,150.33333333333334,451.0
85035a,1,8.47,8.47,8.47,0.0,8.47,1.5,3.0,3.0
85035b,1,8.47,8.47,8.47,0.0,8.47,1.2,2.0,6.0
85035c,1,8.47,8.47,8.47,0.0,8.47,1.0,2.0,2.0
85036A,5,4.114161849710983,1.25,8.47,1.2254287419345729,4.25,25.708333333333332,68.55555555555556,205.66666666666666
85036B,6,3.0873863636363637,0.5,4.25,1.4039447661779925,4.25,28.19047619047619,65.77777777777777,197.33333333333334
85036C,9,3.013358208955224,0.5,8.29,1.5690852390048586,4.25,29.782608695652176,76.11111111111111,228.33333333333334
85036a,1,8.29,8.29,8.29,0.0,8.29,2.0,2.0,2.0
85036b,1,8.47,8.47,8.47,0.0,8.47,1.0,2.0,2.0
85038,10,2.492030456852792,1.69,4.3,0.8159235477121866,2.1,111.12,308.6666666666667,926.0
85039A,7,1.6359523809523808,0.42,3.43,0.4608846137651631,1.63,57.84,160.66666666666666,482.0
85039B,7,1.6628996282527881,0.42,3.36,0.44304466559119793,1.63,65.64,182.33333333333334,547.0
85039C,6,1.7132758620689654,0.42,3.43,0.6329321357426657,1.63,24.272727272727273,59.333333333333336,178.0
85039a,2,3.318636363636364,3.29,3.36,0.0348145190970333,3.29,3.5555555555555554,8.0,32.0
85039b,1,3.36,3.36,3.36,0.0,3.36,4.0,4.0,4.0
85040A,5,1.9657772621809744,1.45,3.43,0.6625340967393714,1.65,80.88,224.66666666666666,674.0
85040B,4,1.7365283018867923,1.45,3.43,0.40571021733001633,1.65,140.35294117647058,340.85714285714283,795.3333333333334
85040a,3,3.3249999999999997,3.29,3.43,0.049497474683058304,3.29,3.4,6.375,17.0
85040b,1,3.36,3.36,3.36,0.0,3.36,3.5,7.0,7.0
85041,5,1.7822448979591836,1.08,3.43,0.5158968381896843,1.65,229.875,459.75,919.5
85042,3,4.918823529411765,4.25,11.26,0.943748957708112,4.95,193.6153846153846,419.5,839.0
85043,1,4.95,4.95,4.95,0.0,4.95,-1.0,-1.0,-1.0
85044,4,6.679111111111111,4.25,11.26,2.9256062481461713,4.95,16.0,28.8,72.0
85045,4,5.577191011235955,4.25,11.26,1.9836628131519523,4.95,30.6,57.375,153.0
85047,4,6.907173144876325,5.55,13.0,1.9747237337218784,6.35,69.78571428571429,162.83333333333334,325.6666666666667
85048,6,9.02756993006993,6.95,17.35,3.200511759155911,7.95,117.81818181818181,288.0,864.0
85049A,6,1.4511516034985423,1.06,2.95,0.46309808869887276,1.25,244.0,677.7777777777778,2033.3333333333333
85049B,4,1.3162941176470588,1.06,2.57,0.286232420919355,1.25,151.85714285714286,354.3333333333333,708.6666666666666
85049C,5,1.3413671875,1.06,2.57,0.32618365808822497,1.25,123.16666666666667,328.44444444444446,985.3333333333334
85049D,5,1.320909090909091,1.06,2.57,0.2923093190792932,1.25,105.9090909090909,291.25,776.6666666666666
85049E,7,1.476044600938967,1.06,3.25,0.4845640466256391,1.25,251.52,698.6666666666666,2096.0
85049F,5,1.3121183800623053,1.06,2.57,0.27464840877450497,1.25,94.77272727272727,260.625,695.0
85049G,5,1.3696219281663515,1.06,2.57,0.36923940144417267,1.25,157.66666666666666,420.44444444444446,1261.3333333333333
85049H,8,1.1540828402366863,0.42,2.57,0.4063091661748786,1.25,82.64,229.55555555555554,688.6666666666666
85049a,2,3.3160784313725493,3.29,3.36,0.0341806045220121,3.29,36.166666666666664,86.8,217.0
85049b,2,2.4766666666666666,2.46,2.51,0.028867513459481187,2.46,1.3333333333333333,1.3333333333333333,2.0
85049c,1,2.46,2.46,2.46,0.0,2.46,1.0,1.0,1.0
85049d,1,2.46,2.46,2.46,0.0,2.46,1.0,1.0,2.0
85049e,3,3.301311475409836,2.51,3.36,0.10828166064845383,3.29,15.764705882352942,38.285714285714285,134.0
85049g,3,2.43,1.63,2.51,0.1618520263431156,2.46,8.846153846153847,23.0,57.5
85050,1,2.1,2.1,2.1,0.0,2.1,48.0,48.0,48.0
85053,5,2.594039900249377,1.69,4.3,0.9006856490496504,2.1,94.80952380952381,248.875,663.6666666666666
85054,6,3.4704694835680754,1.25,6.04,1.3577286684150307,2.95,37.833333333333336,100.88888888888889,302.6666666666667
85055,4,4.6967592592592595,2.95,7.78,1.704184420663765,3.75,25.642857142857142,59.833333333333336,119.66666666666667
85059,9,4.272350230414746,1.25,7.78,1.746729352912561,3.75,27.64,76.77777777777777,230.33333333333334
85060,4,1.3991304347826088,1.06,2.57,0.43982427103698507,1.25,156.66666666666666,352.5,705.0
85061W,5,1.0786036960985625,0.64,1.7,0.36689737554777035,0.85,251.24,697.8888888888889,2093.6666666666665
85062,6,1.7949857549857549,1.36,2.57,0.3365759304218842,1.65,155.08,430.77777777777777,1292.3333333333333
85063,4,18.483824884792625,14.95,31.26,4.755272962793428,16.95,17.357142857142858,34.714285714285715,81.0
85064,5,6.151524822695036,3.88,11.26,1.9428678259370493,5.45,122.38461538461539,265.1666666666667,530.3333333333334
85065,4,13.507293233082708,9.95,26.04,3.620019519976465,12.75,44.92307692307692,97.33333333333333,194.66666666666666
85066,9,13.993782696177062,1.8,26.04,3.9742767526949447,12.75,119.4,331.6666666666667,995.0
85067,5,20.214385026737965,12.89,39.09,5.658148660079508,18.95,34.642857142857146,80.83333333333333,161.66666666666666
85068,4,8.628817733990148,5.37,16.13,2.65960292228716,7.95,95.6,239.0,478.0
85069,1,16.95,16.95,16.95,0.0,16.95,-3.0,-3.0,-3.0
85070,2,111.25,70.0,125.0,27.5,125.0,0.6666666666666666,0.6666666666666666,2.0
85071A,8,1.2850331125827816,0.38,5.79,1.2913532303606603,0.39,73.125,195.0,585.0
85071B,8,1.3124404761904762,0.38,5.91,1.5077538105811332,0.39,97.41666666666667,259.77777777777777,779.3333333333334
85071C,9,1.6756338028169013,0.38,5.06,1.6669841391770053,0.39,55.869565217391305,142.77777777777777,428.3333333333333
85071D,9,1.2823684210526316,0.38,5.17,1.2804896067427667,0.39,38.43478260869565,98.22222222222223,294.6666666666667
85072,1,0.55,0.55,0.55,0.0,0.55,120.0,120.0,120.0
85077,1,5.95,5.95,5.95,0.0,5.95,1.0,1.0,1.0
85078,5,1.4917575757575756,0.19,6.04,1.7683470135650219,1.63,102.5909090909091,250.77777777777777,752.3333333333334
85079,2,1.4144444444444444,0.85,2.12,0.669348771402307,0.85,23.0,23.0,23.0
85080,2,0.5331818181818182,0.42,1.25,0.2915375719253966,0.42,22.6,37.666666666666664,56.5
85081,2,0.45772727272727276,0.42,1.25,0.17695659457515664,0.42,20.8,34.666666666666664,52.0
85083,1,2.55,2.55,2.55,0.0,2.55,-1.0,-1.0,-1.0
85084,4,1.0668965517241378,0.85,4.3,0.486145997653465,0.85,113.66666666666667,227.33333333333334,341.0
85086A,4,1.1639869281045752,0.83,1.7,0.40363209516718807,1.66,30.894736842105264,73.375,195.66666666666666
85087,7,3.620135135135135,2.55,8.65,1.3723920159924587,3.29,19.0,46.44444444444444,139.33333333333334
85088,6,2.3364197530864197,1.63,4.21,0.8549258866152891,2.1,16.333333333333332,38.111111111111114,114.33333333333333
85089,4,3.9010000000000002,2.55,6.04,1.4592212141153027,2.95,9.0,14.142857142857142,33.0
85090,3,5.8145614035087725,4.65,9.52,2.0596506900230147,4.65,8.909090909090908,19.6,49.0
85091,5,5.445714285714286,0.85,10.39,3.5198928555121847,4.95,40.75,81.5,163.0
85092,4,3.9459999999999997,1.25,6.91,2.161480973777007,3.35,40.77777777777778,73.4,183.5
85093,8,1.1929220779220777,0.38,2.57,0.715247500766355,0.83,61.72727272727273,150.88888888888889,452.6666666666667
85094,9,0.8404587155963302,0.19,2.57,0.5807153719226174,0.83,36.142857142857146,84.33333333333333,253.0
85095,7,1.7959183673469388,0.65,4.13,1.1705606177656693,1.28,13.384615384615385,29.0,87.0
85096,2,4.489852941176471,3.75,7.62,1.5331058055094384,3.75,8.578947368421053,20.375,54.333333333333336
85097B,4,4.076086956521739,2.95,7.78,1.1370946960680481,3.75,11.75,23.5,47.0
85098B,4,4.634958677685951,2.95,7.78,1.6889834832263966,3.75,24.384615384615383,52.833333333333336,105.66666666666667
85099B,15,2.3211997091614154,1.65,5.06,0.82723963937608,1.95,3821.76,10616.0,31848.0
85099C,10,2.4017266562336985,1.65,5.06,0.8933952691124917,1.95,1213.08,3369.6666666666665,10109.0
85099F,12,2.2889498933901917,1.65,5.06,0.8031352003376042,1.95,1463.08,4064.1111111111113,12192.333333333334
85099b,2,4.89,4.21,5.06,0.347011046894283,5.06,83.8,139.66666666666666,419.0
85099c,2,4.975,4.21,5.06,0.26879360111431205,5.06,8.5,8.5,17.0
85099f,2,5.056,4.96,5.06,0.019999999999999973,5.06,28.714285714285715,67.0,100.5
85103,7,7.664130434782609,5.79,13.87,2.720183474813043,6.75,15.055555555555555,33.875,90.33333333333333
85104,5,3.1244262295081966,1.25,5.91,0.8737286470259973,2.95,17.15,38.111111111111114,114.33333333333333
85106,8,2.4219999999999997,0.85,4.21,0.7020497833523522,2.55,66.11111111111111,132.22222222222223,396.6666666666667
85107,6,2.426944444444444,0.85,5.06,0.8462105070384213,2.55,57.285714285714285,133.66666666666666,401.0
85109,4,0.7528571428571428,0.07,1.66,0.4364876041440679,0.85,233.9,467.8,1169.5
85110,5,0.6236,0.07,1.7,0.5623824321580467,0.19,648.0,1620.0,3240.0
85111,4,0.75,0.29,2.51,0.8308753493478104,0.29,125.5909090909091,307.0,921.0
85112,3,1.6549999999999998,0.5,2.57,0.6548663985882922,1.25,155.0,232.5,232.5
85113,4,2.310612244897959,1.69,4.3,0.6619239891006663,2.1,47.5,71.25,142.5
85114A,4,1.9424271844660193,1.45,3.36,0.6604402364487089,1.65,66.84210526315789,181.42857142857142,635.0
85114B,5,2.1206666666666667,1.45,3.43,0.7694269667374919,1.65,80.6,223.88888888888889,671.6666666666666
85114C,5,1.976867469879518,1.45,3.43,0.6811388461861964,1.65,49.125,131.0,393.0
85114a,3,3.3105882352941176,3.29,3.43,0.04115072724680781,3.29,7.0,14.0,18.666666666666668
85114b,3,3.3194736842105264,3.29,3.43,0.04847378262874896,3.29,4.666666666666667,8.0,18.666666666666668
85114c,3,3.3133333333333335,3.29,3.43,0.042807946986549626,3.29,10.882352941176471,26.428571428571427,61.666666666666664
85115B,2,6.27,4.25,8.29,2.8567113959936514,4.25,3.0,3.0,3.0
85116,7,1.5659239130434783,0.64,2.1,0.4082137748562862,1.66,77.69565217391305,198.55555555555554,595.6666666666666
85117,4,2.2267213114754094,1.45,3.43,0.8318788399590319,1.65,57.833333333333336,115.66666666666667,173.5
85118,4,1.1903260869565215,0.38,2.57,0.7433240623910776,1.25,131.92857142857142,307.8333333333333,615.6666666666666
85119,3,1.7157142857142857,1.1,3.36,0.27538126879941366,1.69,36.09090909090909,79.4,198.5
85121B,3,11.675,8.5,17.35,4.1797236299355385,8.5,10.714285714285714,25.0,37.5
85121C,3,9.93388888888889,8.5,17.35,3.2371775597670136,8.5,9.6,19.2,48.0
85123A,15,3.069153082919915,1.9,6.04,0.7735265473557955,2.95,3622.88,10063.555555555555,30190.666666666668
85123a,3,6.543333333333333,5.91,6.77,0.2850420663548398,6.63,32.25,73.71428571428571,258.0
85123b,1,6.04,6.04,6.04,0.0,6.04,1.0,1.0,1.0
85124A,4,3.1843877551020405,2.1,5.17,1.124333540348063,2.55,33.54545454545455,73.8,184.5
85124B,4,2.9784466019417475,2.1,5.06,0.9483988129448513,2.55,14.458333333333334,38.55555555555556,115.66666666666667
85124C,5,3.0104878048780486,2.1,5.17,0.9847757951195484,2.55,19.09090909090909,46.666666666666664,140.0
85124a,1,5.06,5.06,5.06,0.0,5.06,2.5,5.0,10.0
85124b,2,5.115,5.06,5.17,0.07778174593052077,5.06,1.0,1.0,1.0
85124c,1,5.06,5.06,5.06,0.0,5.06,1.5,3.0,3.0
85125,6,5.307936507936509,3.29,10.17,1.9353337286021313,4.95,15.25,33.888888888888886,101.66666666666667
85126,3,7.058717948717949,5.95,13.57,1.5439852390335786,6.75,10.428571428571429,24.333333333333332,48.666666666666664
85127,6,6.950240963855422,3.29,10.39,2.71500481781166,4.95,11.782608695652174,30.11111111111111,90.33333333333333
85128,3,2.4125,1.1,3.43,1.1993435704584405,3.43,83.5,83.5,83.5
85129A,3,1.4248148148148148,1.25,2.57,0.4438781113974621,1.25,48.0,108.0,216.0
85129B,4,1.7257142857142858,1.06,2.51,0.6119621412617468,1.25,10.130434782608695,25.88888888888889,77.66666666666667
85129C,5,1.606969696969697,1.06,2.57,0.5728148303220072,1.25,19.5,48.75,130.0
85129D,5,1.8926035502958578,1.06,2.57,0.6286780084595402,1.25,33.0,88.0,264.0
85130A,4,1.8654545454545455,1.45,3.43,0.5807405282297138,1.65,42.8125,97.85714285714286,228.33333333333334
85130B,6,1.6984337349397591,0.79,3.43,1.0974010116231399,0.79,45.55,113.875,455.5
85130C,5,1.3602898550724638,0.79,3.43,0.7819977640529426,0.79,34.68421052631579,82.375,329.5
85130D,6,1.7815454545454545,0.79,3.43,0.9238930260603782,1.65,31.52,87.55555555555556,262.6666666666667
85131A,8,0.9772549019607842,0.38,2.57,0.37019009059917163,0.83,95.76190476190476,223.44444444444446,670.3333333333334
85131B,7,0.8603703703703703,0.38,2.57,0.19333511537982948,0.83,45.142857142857146,118.5,316.0
85131C,7,0.9393150684931506,0.38,2.51,0.34197680544772535,0.83,23.105263157894736,54.875,219.5
85131D,6,0.8734456928838951,0.38,2.51,0.2615844575478964,0.83,65.5909090909091,160.33333333333334,481.0
85132A,11,6.612509803921569,1.95,21.7,3.5324710818067753,1.95,74.61111111111111,191.85714285714286,447.6666666666667
85132B,8,4.983064516129032,1.95,9.95,3.4827865157805777,1.95,57.3125,131.0,305.6666666666667
85132C,10,4.957346278317152,1.95,9.95,3.1572451331818887,1.95,93.18181818181819,256.25,683.3333333333334
85132a,3,13.513,8.29,21.7,6.744228890935816,8.29,1.6666666666666667,2.5,3.3333333333333335
85132b,2,9.584,8.29,21.23,4.091987292257884,8.29,2.5,5.0,5.0
85132c,2,11.524999999999999,8.29,21.23,6.470000000000001,8.29,1.3333333333333333,1.3333333333333333,2.0
85135A,4,8.027462686567164,6.5,8.65,0.30553650420988016,7.95,6.428571428571429,12.857142857142858,30.0
85135B,3,8.110508474576271,7.95,8.65,0.25638461844880767,7.95,7.842105263157895,16.555555555555557,49.666666666666664
85135C,4,8.15859649122807,7.95,8.65,0.26880225054691104,7.95,6.956521739130435,17.77777777777778,53.333333333333336
85136A,4,8.125555555555556,7.95,8.65,0.27206834398846047,7.95,6.523809523809524,15.222222222222221,45.666666666666664
85136B,3,8.019166666666667,7.95,8.65,0.20632378327788398,7.95,5.2727272727272725,11.6,29.0
85136C,4,8.126290322580646,7.95,8.65,0.25639612309492216,7.95,8.25,18.333333333333332,55.0
85141,4,8.056923076923077,3.95,10.75,3.2911211951671913,10.75,9.0,24.428571428571427,57.0
85142,3,9.362285714285715,7.95,16.48,3.15069374780174,7.95,7.0,14.0,28.0
85144,3,5.363513513513513,1.95,7.25,2.533627229521157,7.25,15.833333333333334,40.714285714285715,95.0
85145,3,9.511290322580646,3.95,12.75,4.215659491258345,12.75,7.333333333333333,12.571428571428571,29.333333333333332
85146,5,5.614516129032259,1.95,11.87,2.2046902106035633,5.95,11.8,23.6,59.0
85147,1,4.95,4.95,4.95,0.0,4.95,14.75,19.666666666666668,29.5
85150,8,2.994649511978704,1.69,5.17,0.9864124118850136,2.55,362.39130434782606,926.1111111111111,2778.3333333333335
85151,1,1.25,1.25,1.25,0.0,1.25,44.0,44.0,44.0
85152,12,2.299209459459459,1.4,5.0,0.6749000251846928,2.1,650.88,1808.0,5424.0
85157,1,12.72,12.72,12.72,0.0,12.72,1.0,1.0,1.0
85159A,5,6.100444444444444,1.25,13.0,5.140971995515698,1.95,17.96,49.888888888888886,149.66666666666666
85159B,7,4.6382352941176475,1.25,13.0,4.296186292161899,1.95,25.833333333333332,68.88888888888889,206.66666666666666
85159b,1,13.0,13.0,13.0,0.0,13.0,1.0,1.0,1.0
85160A,4,5.248787878787879,0.13,16.48,6.871514460790175,1.25,374.6666666666667,749.3333333333334,1498.6666666666667
85160B,5,3.035609756097561,0.13,16.48,5.578920616382925,0.39,186.7058823529412,352.6666666666667,1058.0
85160a,1,16.13,16.13,16.13,0.0,16.13,2.6666666666666665,4.0,8.0
85160b,1,16.13,16.13,16.13,0.0,16.13,1.0,1.0,1.0
85161,6,18.292,12.46,38.26,5.603518222562342,18.95,2.8823529411764706,6.125,16.333333333333332
85162A,4,4.275833333333333,1.95,11.26,3.7255182501075,1.95,86.14285714285714,201.0,301.5
85162B,1,1.9499999999999997,1.95,1.95,0.0,1.95,139.57142857142858,325.6666666666667,488.5
85162C,4,3.1149999999999998,1.95,11.26,3.0452270486414927,1.95,129.14285714285714,301.3333333333333,452.0
85163A,7,12.29877192982456,3.95,25.49,4.239716580055559,12.75,5.421052631578948,11.444444444444445,34.333333333333336
85163B,8,14.07402985074627,3.95,26.04,6.203764756227511,12.75,4.75,12.666666666666666,38.0
85164B,4,16.772121212121213,8.5,26.04,6.867494339870874,12.75,13.9,34.75,69.5
85164b,1,26.04,26.04,26.04,0.0,26.04,1.0,1.0,1.0
85165,4,10.221379310344828,8.47,20.83,3.8667223747994837,8.47,12.857142857142858,30.0,45.0
85166A,3,4.605384615384616,1.25,7.78,2.3796309776399345,3.75,38.0,38.0,38.0
85166B,4,3.8473684210526313,1.25,7.78,1.9679399081829356,3.75,46.36363636363637,102.0,255.0
85167A,4,4.153333333333333,1.25,8.65,2.189949988557034,4.25,49.666666666666664,74.5,74.5
85167B,5,4.181,1.25,8.65,1.9557145297905567,4.25,43.25,98.85714285714286,230.66666666666666
85168A,1,9.95,9.95,9.95,0.0,9.95,3.6666666666666665,7.333333333333333,11.0
85168B,5,9.157884615384615,8.29,20.38,1.7692330636420297,8.29,4.0,8.0,24.0
85169A,8,1.3951612903225807,0.42,2.57,0.575990794973694,1.25,50.08,139.11111111111111,417.3333333333333
85169B,7,1.510851063829787,0.42,2.57,0.6725119970540688,1.25,18.608695652173914,47.55555555555556,142.66666666666666
85169C,8,1.372676056338028,0.42,2.57,0.591453313569885,1.25,24.047619047619047,56.111111111111114,168.33333333333334
85169D,8,1.4993181818181818,0.42,2.57,0.6596721502932485,1.25,21.708333333333332,57.888888888888886,173.66666666666666
85170A,5,2.523448275862069,0.85,4.3,1.0411496637340398,2.1,62.76923076923077,163.2,408.0
85170B,8,2.5824193548387098,0.85,4.3,1.0353849137491085,2.1,13.75,30.555555555555557,91.66666666666667
85170C,7,2.7931481481481484,0.85,4.3,1.0278138019563008,2.1,21.68,60.22222222222222,180.66666666666666
85170D,8,2.8183870967741935,0.85,4.3,1.1305753528199056,2.1,28.64,79.55555555555556,238.66666666666666
85171,1,2.55,2.55,2.55,0.0,2.55,1.0,1.0,1.0
85172,6,1.1986075949367088,0.36,13.0,3.0052023826958902,0.42,164.76,457.6666666666667,1373.0
85173,10,2.9035526315789473,0.79,5.17,1.2167182045422646,2.55,40.52,112.55555555555556,337.6666666666667
85174,8,6.599224598930482,1.95,11.26,2.890614967981695,4.95,52.76,146.55555555555554,439.6666666666667
85175,7,1.0271929824561403,0.27,13.87,2.7539601882960976,0.42,597.48,1659.6666666666667,4979.0
85176,6,1.1334516129032257,0.64,1.7,0.38934351341395124,0.85,109.28,303.55555555555554,910.6666666666666
85177,5,0.989375,0.64,1.66,0.3101797781210837,0.85,72.76,202.11111111111111,606.3333333333334
85178,7,1.358553846153846,0.79,2.57,0.4372099402047775,1.25,207.08,575.2222222222222,1725.6666666666667
85179A,6,3.265211267605634,1.25,9.32,2.124380151045698,2.46,16.46153846153846,23.77777777777778,71.33333333333333
85179B,4,5.192666666666667,3.81,9.52,1.6979498332882619,4.65,22.363636363636363,49.2,123.0
85179C,6,3.185,1.25,9.32,2.222404565168559,2.46,14.5,23.2,38.666666666666664
85179a,2,5.890000000000001,2.46,9.32,4.850752518939717,2.46,1.0,1.0,1.0
85180A,7,3.9716504854368937,1.25,9.32,2.2683634495792373,4.65,29.238095238095237,68.22222222222223,204.66666666666666
85180B,8,4.16695652173913,1.25,9.52,2.450206056369561,4.65,18.2,40.44444444444444,121.33333333333333
85183A,7,2.3443537414965987,0.75,7.78,1.6039070738066894,1.25,65.34782608695652,167.0,501.0
85183B,7,2.4766285714285714,0.75,7.78,1.8371193574892577,1.25,67.6,187.77777777777777,563.3333333333334
85184B,1,2.95,2.95,2.95,0.0,2.95,3.25,4.333333333333333,6.5
85184C,8,3.3344827586206898,1.25,6.04,1.3150012402844786,2.95,91.0,252.77777777777777,758.3333333333334
85184D,5,3.4435294117647057,0.42,6.04,1.399828096808524,2.95,437.1,1092.75,2185.5
85184c,3,5.891666666666667,5.79,6.04,0.09347013783378426,5.91,1.2,1.5,2.0
85184d,1,5.91,5.91,5.91,0.0,5.91,1.0,1.0,1.0
85185B,5,3.4682352941176475,2.55,6.04,1.1470441621534995,2.95,24.666666666666668,65.77777777777777,197.33333333333334
85185C,1,2.95,2.95,2.95,0.0,2.95,6.444444444444445,14.5,29.0
85185D,4,3.762878787878788,2.55,6.04,1.3671776263546231,2.95,12.1875,27.857142857142858,65.0
85185E,2,2.8166666666666664,2.55,2.95,0.23094010767585058,2.95,1.0,1.0,1.0
85185F,1,2.95,2.95,2.95,0.0,2.95,9.25,18.5,18.5
85186A,4,0.6128571428571429,0.42,0.85,0.202254260064617,0.42,104.35714285714286,208.71428571428572,487.0
85186B,1,0.42,0.42,0.42,0.0,0.42,14.0,14.0,14.0
85186C,4,0.6035031847133758,0.42,0.85,0.20275622043648875,0.42,92.0,153.33333333333334,460.0
85187,4,1.9455357142857141,1.45,3.36,0.646785313652252,1.65,34.214285714285715,59.875,239.5
85188A,5,1.0213084112149533,0.72,1.7,0.33222544094007805,0.85,83.36363636363636,152.83333333333334,305.6666666666667
